id_venda,id_produto,data_venda,qtd,valor_venda_reais,custo_usd,taxa_cambio,custo_reais,lucro_prejuizo,prejuizo
7039,27,2023-04-10,2,33023.0,3051.23,5.0,15256.15,17766.85,0.0
7040,22,2024-03-02,6,224881.15,7630.67,5.0,38153.35,186727.8,0.0
7041,39,2024-12-10,10,281511.6,5270.87,5.0,26354.35,255157.24999999997,0.0
7042,72,2023-10-11,4,378726.05,30675.48,5.0,153377.4,225348.65,0.0
7043,52,2023-06-17,6,82225.0,2634.69,5.0,13173.45,69051.55,0.0
7044,79,2023-02-11,4,264587.0,11724.63,5.0,58623.149999999994,205963.85,0.0
7045,130,2024-03-31,7,27558.55,826.87,5.0,4134.35,23424.199999999997,0.0
7046,146,2024-05-18,8,3769.6,99.02,5.0,495.09999999999997,3274.5,0.0
7047,142,2024-03-31,15,12396.0,169.88,5.0,849.4,11546.6,0.0
7048,64,2024-01-26,3,334517.0,21352.22,5.0,106761.1,227755.9,0.0
7049,82,2024-11-18,9,441470.7,9770.29,5.0,48851.450000000004,392619.25,0.0
7050,27,2023-08-22,1,16511.0,3051.23,5.0,15256.15,1254.8500000000004,0.0
7051,77,2024-11-30,15,670570.0,8959.75,5.0,44798.75,625771.25,0.0
7052,88,2024-02-22,6,290019.0,9896.1,5.0,49480.5,240538.5,0.0
7053,132,2024-04-24,14,21882.0,314.46,5.0,1572.3,20309.7,0.0
7054,20,2023-03-17,8,234334.6,5689.04,5.0,28445.2,205889.4,0.0
7055,36,2024-07-06,13,293818.0,4476.41,5.0,22382.05,271435.95,0.0
7056,119,2023-07-22,15,48837.0,625.1,5.0,3125.5,45711.5,0.0
7057,144,2024-07-28,3,6642.0,444.87,5.0,2224.35,4417.65,0.0
7058,15,2023-05-31,4,111599.0,5267.98,5.0,26339.899999999998,85259.1,0.0
7059,138,2023-08-11,15,59608.7,836.88,5.0,4184.4,55424.299999999996,0.0
7060,100,2024-10-10,13,1291812.85,19807.28,5.0,99036.4,1192776.4500000002,0.0
7061,25,2024-02-07,5,60632.0,2478.48,5.0,12392.4,48239.6,0.0
7062,24,2024-10-02,11,255554.0,4113.86,5.0,20569.3,234984.7,0.0
7063,88,2023-09-11,3,137758.55,9954.59,5.0,49772.95,87985.59999999999,0.0
7064,35,2024-05-01,11,115007.95,2106.85,5.0,10534.25,104473.7,0.0
7065,143,2024-04-13,14,62110.0,896.83,5.0,4484.150000000001,57625.85,0.0
7066,118,2023-04-28,10,43151.0,797.41,5.0,3987.0499999999997,39163.95,0.0
7067,20,2023-06-24,3,92500.0,5689.04,5.0,28445.2,64054.8,0.0
7068,88,2024-02-06,2,96673.0,9896.1,5.0,49480.5,47192.5,0.0
7069,110,2024-04-18,3,7487.0,476.03,5.0,2380.1499999999996,5106.85,0.0
7070,27,2023-05-16,9,141172.85,3051.23,5.0,15256.15,125916.70000000001,0.0
7071,136,2024-05-04,8,14998.6,390.62,5.0,1953.1,13045.5,0.0
7072,142,2023-03-03,6,4958.0,160.09,5.0,800.45,4157.55,0.0
7073,128,2023-09-08,3,13254.4,853.09,5.0,4265.45,8988.95,0.0
7074,89,2023-08-21,6,472068.0,14832.32,5.0,74161.6,397906.4,0.0
7075,144,2023-06-24,14,29448.1,422.52,5.0,2112.6,27335.5,0.0
7076,95,2024-07-12,2,139616.0,12945.63,5.0,64728.149999999994,74887.85,0.0
7077,4,2024-08-13,13,43964.0,679.13,5.0,3395.65,40568.35,0.0
7078,129,2023-04-17,1,3266.0,598.62,5.0,2993.1,272.9000000000001,0.0
7079,29,2023-04-02,11,381533.3,7689.63,5.0,38448.15,343085.14999999997,0.0
7080,112,2024-04-13,15,31078.3,430.01,5.0,2150.05,28928.25,0.0
7081,29,2023-07-12,3,104054.45,7689.63,5.0,38448.15,65606.29999999999,0.0
7082,140,2023-01-02,6,17866.65,586.81,5.0,2934.0499999999997,14932.600000000002,0.0
7083,100,2024-12-20,2,198740.0,19807.28,5.0,99036.4,99703.6,0.0
7084,112,2024-11-03,6,13086.0,406.44,5.0,2032.2,11053.8,0.0
7085,84,2024-11-22,8,330021.45,8456.45,5.0,42282.25,287739.2,0.0
7086,91,2024-07-17,8,1079088.0,27671.77,5.0,138358.85,940729.15,0.0
7087,19,2024-10-04,12,187328.6,3358.13,5.0,16790.65,170537.95,0.0
7088,45,2024-12-19,7,69326.0,1881.33,5.0,9406.65,59919.35,0.0
7089,7,2023-06-26,12,234225.0,3678.62,5.0,18393.1,215831.9,0.0
7090,11,2023-04-26,13,471015.0,6839.44,5.0,34197.2,436817.8,0.0
7091,32,2024-09-17,4,50010.0,2240.54,5.0,11202.7,38807.3,0.0
7092,48,2024-03-02,13,191573.0,3020.3,5.0,15101.5,176471.5,0.0
7093,72,2023-10-02,14,1395305.0,30675.48,5.0,153377.4,1241927.6,0.0
7094,95,2024-02-07,9,596858.4,12945.63,5.0,64728.149999999994,532130.25,0.0
7095,2,2024-09-04,15,199473.4,2829.74,5.0,14148.699999999999,185324.69999999998,0.0
7096,108,2023-02-23,14,44496.1,653.47,5.0,3267.3500000000004,41228.75,0.0
7097,6,2024-12-31,8,94562.0,1951.33,5.0,9756.65,84805.35,0.0
7098,53,2023-12-22,4,203965.0,11332.93,5.0,56664.65,147300.35,0.0
7099,71,2024-09-24,10,1301741.0,23100.17,5.0,115500.84999999999,1186240.15,0.0
7100,67,2023-08-24,4,325998.2,16720.73,5.0,83603.65,242394.55000000002,0.0
7101,16,2023-09-12,8,240048.0,5615.94,5.0,28079.699999999997,211968.3,0.0
7102,67,2024-07-26,1,85789.0,16720.73,5.0,83603.65,2185.350000000006,0.0
7103,141,2023-09-14,11,52600.0,962.15,5.0,4810.75,47789.25,0.0
7104,150,2023-08-28,6,9380.3,326.88,5.0,1634.4,7745.9,0.0
7105,108,2024-08-17,14,44496.1,688.83,5.0,3444.15,41051.95,0.0
7106,61,2023-09-06,2,53235.15,5396.92,5.0,26984.6,26250.550000000003,0.0
7107,24,2023-09-12,15,331058.85,4129.65,5.0,20648.25,310410.6,0.0
7108,148,2023-03-13,9,43070.0,919.03,5.0,4595.15,38474.85,0.0
7109,114,2023-04-21,11,8792.0,152.46,5.0,762.3000000000001,8029.7,0.0
7110,80,2023-10-30,5,646119.0,24177.04,5.0,120885.20000000001,525233.8,0.0
7111,80,2024-03-04,12,1473151.7,24177.04,5.0,120885.20000000001,1352266.5,0.0
7112,15,2024-05-10,8,212038.1,5267.98,5.0,26339.899999999998,185698.2,0.0
7113,124,2024-05-02,15,56549.0,725.63,5.0,3628.15,52920.85,0.0
7114,76,2023-10-01,2,296396.0,27945.06,5.0,139725.30000000002,156670.69999999998,0.0
7115,69,2024-12-26,13,588445.0,8046.11,5.0,40230.549999999996,548214.45,0.0
7116,20,2023-10-18,8,234334.6,5689.04,5.0,28445.2,205889.4,0.0
7117,98,2023-08-03,13,1031695.0,15262.93,5.0,76314.65,955380.35,0.0
7118,98,2023-07-01,11,829323.4,15262.93,5.0,76314.65,753008.75,0.0
7119,88,2024-11-07,11,505115.95,9896.1,5.0,49480.5,455635.45,0.0
7120,15,2024-07-28,8,212038.1,5267.98,5.0,26339.899999999998,185698.2,0.0
7121,4,2023-07-31,10,32128.05,654.31,5.0,3271.5499999999997,28856.5,0.0
7122,90,2023-06-06,5,375712.65,14083.78,5.0,70418.90000000001,305293.75,0.0
7123,62,2024-08-30,14,1359552.6,20000.78,5.0,100003.9,1259548.7000000002,0.0
7124,8,2023-06-06,15,74762.0,1006.07,5.0,5030.35,69731.65,0.0
7125,62,2023-06-13,14,1431108.0,20000.78,5.0,100003.9,1331104.1,0.0
7126,17,2024-08-29,14,196543.0,2833.14,5.0,14165.699999999999,182377.3,0.0
7127,48,2023-04-22,4,55997.75,2836.04,5.0,14180.2,41817.55,0.0
7128,90,2023-04-08,13,976851.75,14083.78,5.0,70418.90000000001,906432.85,0.0
7129,42,2024-02-03,2,11986.0,1263.57,5.0,6317.849999999999,5668.150000000001,0.0
7130,64,2023-10-01,14,1561078.0,21352.22,5.0,106761.1,1454316.9,0.0
7131,1,2024-08-09,9,283197.85,5774.5,5.0,28872.5,254325.34999999998,0.0
7132,40,2023-12-11,1,14184.0,2970.73,5.0,14853.65,-669.6499999999996,669.6499999999996
7133,56,2024-03-04,3,122517.7,8087.59,5.0,40437.95,82079.75,0.0
7134,43,2024-04-01,3,105291.0,6219.32,5.0,31096.6,74194.4,0.0
7135,26,2024-11-02,5,82095.2,3378.85,5.0,16894.25,65200.95,0.0
7136,120,2023-09-11,12,35619.3,635.45,5.0,3177.25,32442.050000000003,0.0
7137,139,2024-12-21,4,5415.0,246.89,5.0,1234.4499999999998,4180.55,0.0
7138,27,2024-01-04,2,33023.0,3051.23,5.0,15256.15,17766.85,0.0
7139,43,2024-03-29,14,466788.2,6219.32,5.0,31096.6,435691.60000000003,0.0
7140,141,2023-08-25,7,31799.35,971.69,5.0,4858.450000000001,26940.899999999998,0.0
7141,35,2024-09-14,7,77039.0,2106.85,5.0,10534.25,66504.75,0.0
7142,43,2023-10-10,3,100026.45,6219.32,5.0,31096.6,68929.85,0.0
7143,11,2024-05-26,7,253623.0,7246.24,5.0,36231.2,217391.8,0.0
7144,38,2024-02-01,6,150828.65,5439.42,5.0,27197.1,123631.54999999999,0.0
7145,39,2023-02-08,3,88898.0,5270.87,5.0,26354.35,62543.65,0.0
7146,63,2024-02-07,5,699788.0,27618.14,5.0,138090.7,561697.3,0.0
7147,132,2024-03-18,2,2969.7,314.46,5.0,1572.3,1397.3999999999999,0.0
7148,122,2023-12-13,11,13819.65,271.3,5.0,1356.5,12463.15,0.0
7149,55,2024-10-02,4,439949.0,22138.68,5.0,110693.4,329255.6,0.0
7150,44,2024-01-24,3,32421.0,1963.02,5.0,9815.1,22605.9,0.0
7151,80,2024-12-08,3,387672.0,24177.04,5.0,120885.20000000001,266786.8,0.0
7152,91,2024-07-08,13,1753518.0,27671.77,5.0,138358.85,1615159.15,0.0
7153,100,2024-01-16,12,1255203.0,19807.28,5.0,99036.4,1156166.6,0.0
7154,6,2024-08-07,7,78603.95,2172.43,5.0,10862.15,67741.8,0.0
7155,118,2024-05-04,3,12945.0,893.4,5.0,4467.0,8478.0,0.0
7156,91,2023-07-20,5,674430.0,26303.31,5.0,131516.55000000002,542913.45,0.0
7157,131,2023-02-28,2,1830.65,185.47,5.0,927.35,903.3000000000001,0.0
7158,102,2024-04-05,15,12480.0,199.93,5.0,999.6500000000001,11480.35,0.0
7159,69,2023-09-19,8,344014.0,9219.51,5.0,46097.55,297916.45,0.0
7160,97,2024-09-09,15,2030026.0,25607.88,5.0,128039.40000000001,1901986.6,0.0
7161,65,2024-02-27,4,102231.0,5225.24,5.0,26126.199999999997,76104.8,0.0
7162,132,2024-12-22,14,20787.9,314.46,5.0,1572.3,19215.600000000002,0.0
7163,37,2023-07-31,4,23057.45,1181.71,5.0,5908.55,17148.9,0.0
7164,109,2024-01-12,5,2958.3,169.23,5.0,846.15,2112.15,0.0
7165,14,2023-11-07,5,170102.25,6767.66,5.0,33838.3,136263.95,0.0
7166,107,2024-04-20,8,12107.0,311.59,5.0,1557.9499999999998,10549.05,0.0
7167,135,2023-11-02,10,16445.0,328.1,5.0,1640.5,14804.5,0.0
7168,80,2023-12-03,1,129224.0,24177.04,5.0,120885.20000000001,8338.799999999988,0.0
7169,48,2024-02-19,7,103154.0,3020.3,5.0,15101.5,88052.5,0.0
7170,52,2023-07-18,10,130188.95,2634.69,5.0,13173.45,117015.5,0.0
7171,39,2024-09-08,4,112604.45,5270.87,5.0,26354.35,86250.1,0.0
7172,68,2024-11-04,14,936559.0,13317.89,5.0,66589.45,869969.55,0.0
7173,17,2023-03-20,2,28078.0,2706.74,5.0,13533.699999999999,14544.300000000001,0.0
7174,15,2024-01-15,8,212038.1,5267.98,5.0,26339.899999999998,185698.2,0.0
7175,20,2023-11-01,9,277501.0,5689.04,5.0,28445.2,249055.8,0.0
7176,137,2024-12-07,7,23698.0,673.98,5.0,3369.9,20328.1,0.0
7177,132,2023-05-10,12,18756.0,276.61,5.0,1383.0500000000002,17372.95,0.0
7178,123,2024-04-26,10,26382.45,535.37,5.0,2676.85,23705.600000000002,0.0
7179,22,2024-04-08,14,552340.0,7630.67,5.0,38153.35,514186.65,0.0
7181,136,2023-12-12,7,13123.3,390.62,5.0,1953.1,11170.199999999999,0.0
7182,146,2024-03-21,5,2480.0,99.02,5.0,495.09999999999997,1984.9,0.0
7183,71,2023-04-12,2,247330.6,25647.03,5.0,128235.15,119095.45000000001,0.0
7184,64,2024-02-02,1,111506.0,21352.22,5.0,106761.1,4744.899999999994,0.0
7185,125,2024-08-17,11,37423.0,646.27,5.0,3231.35,34191.65,0.0
7186,10,2023-09-29,13,416430.0,6445.41,5.0,32227.05,384202.95,0.0
7187,29,2023-12-05,1,36510.0,7689.63,5.0,38448.15,-1938.1500000000015,1938.1500000000015
7188,99,2023-09-18,9,917130.0,21330.89,5.0,106654.45,810475.55,0.0
7189,8,2023-05-14,10,47349.9,1006.07,5.0,5030.35,42319.55,0.0
7190,80,2023-12-02,10,1227626.1,24177.04,5.0,120885.20000000001,1106740.9000000001,0.0
7191,5,2024-08-03,10,236690.0,4752.24,5.0,23761.199999999997,212928.8,0.0
7192,145,2023-07-22,7,28926.55,820.56,5.0,4102.799999999999,24823.75,0.0
7193,26,2023-11-14,9,147771.55,3412.88,5.0,17064.4,130707.15,0.0
7194,13,2023-02-15,2,14719.3,1356.5,5.0,6782.5,7936.799999999999,0.0
7195,2,2024-04-28,1,13298.1,2829.74,5.0,14148.699999999999,-850.5999999999985,850.5999999999985
7196,66,2023-01-28,12,150860.0,2360.29,5.0,11801.45,139058.55,0.0
7197,117,2024-08-03,12,46774.2,823.4,5.0,4117.0,42657.2,0.0
7198,113,2024-02-27,11,48345.0,815.5,5.0,4077.5,44267.5,0.0
7199,113,2023-05-09,3,13185.0,815.5,5.0,4077.5,9107.5,0.0
7200,95,2023-08-20,3,198952.8,12945.63,5.0,64728.149999999994,134224.65,0.0
7201,134,2024-11-04,13,58262.55,948.15,5.0,4740.75,53521.8,0.0
7202,82,2023-08-19,1,51634.0,9770.29,5.0,48851.450000000004,2782.5499999999956,0.0
7203,53,2023-12-04,15,805125.0,11332.93,5.0,56664.65,748460.35,0.0
7204,2,2023-07-22,2,26596.2,2829.74,5.0,14148.699999999999,12447.500000000002,0.0
7205,70,2023-11-10,8,274843.0,6655.06,5.0,33275.3,241567.7,0.0
7206,60,2023-06-18,4,413253.8,19341.09,5.0,96705.45,316548.35,0.0
7207,26,2024-09-22,15,246285.6,3378.85,5.0,16894.25,229391.35,0.0
7208,142,2023-08-28,7,5785.0,160.09,5.0,800.45,4984.55,0.0
7209,41,2024-03-10,7,74200.0,2005.71,5.0,10028.55,64171.45,0.0
7210,3,2024-10-05,15,128594.85,1753.77,5.0,8768.85,119826.0,0.0
7211,144,2024-06-21,3,6309.9,444.87,5.0,2224.35,4085.5499999999997,0.0
7212,118,2023-05-31,13,56096.0,797.41,5.0,3987.0499999999997,52108.95,0.0
7213,53,2023-02-17,14,751450.0,10045.86,5.0,50229.3,701220.7,0.0
7214,16,2023-12-10,13,370574.1,5615.94,5.0,28079.699999999997,342494.39999999997,0.0
7215,51,2023-07-31,6,365706.3,12243.38,5.0,61216.899999999994,304489.4,0.0
7216,2,2023-01-17,5,66491.45,2577.22,5.0,12886.099999999999,53605.35,0.0
7217,77,2024-10-15,9,382224.9,8959.75,5.0,44798.75,337426.15,0.0
7218,88,2023-01-13,7,321437.25,8866.48,5.0,44332.399999999994,277104.85,0.0
7219,141,2023-10-29,6,28691.0,955.42,5.0,4777.099999999999,23913.9,0.0
7220,25,2024-08-09,6,69121.05,2430.59,5.0,12152.95,56968.100000000006,0.0
7221,88,2023-12-26,13,596955.3,9954.59,5.0,49772.95,547182.3500000001,0.0
7222,112,2023-04-23,3,6215.85,398.23,5.0,1991.15,4224.700000000001,0.0
7223,77,2023-10-28,2,89409.0,8959.75,5.0,44798.75,44610.25,0.0
7224,79,2024-10-06,9,595322.0,11873.21,5.0,59366.049999999996,535955.95,0.0
7225,131,2024-03-07,9,8672.0,196.2,5.0,981.0,7691.0,0.0
7226,26,2023-01-03,1,17283.0,3412.88,5.0,17064.4,218.59999999999854,0.0
7227,4,2023-01-16,1,3212.9,654.31,5.0,3271.5499999999997,-58.649999999999636,58.649999999999636
7228,33,2024-05-13,2,12760.4,1325.97,5.0,6629.85,6130.549999999999,0.0
7229,89,2024-03-23,13,971674.25,14832.32,5.0,74161.6,897512.65,0.0
7230,99,2023-11-24,8,815226.35,21330.89,5.0,106654.45,708571.9,0.0
7231,132,2023-03-04,2,2969.7,276.61,5.0,1383.0500000000002,1586.6499999999996,0.0
7232,34,2024-01-04,9,42045.1,1022.84,5.0,5114.2,36930.9,0.0
7233,127,2023-05-20,3,4415.6,296.24,5.0,1481.2,2934.4000000000005,0.0
7234,60,2023-07-15,8,870009.0,19341.09,5.0,96705.45,773303.55,0.0
7235,122,2023-03-03,1,1322.0,255.46,5.0,1277.3,44.700000000000045,0.0
7236,28,2023-06-04,13,185361.0,2723.39,5.0,13616.949999999999,171744.05,0.0
7237,121,2023-04-03,13,45624.7,718.35,5.0,3591.75,42032.95,0.0
7238,144,2024-09-09,10,22141.0,444.87,5.0,2224.35,19916.65,0.0
7239,28,2023-07-31,14,189639.0,2723.39,5.0,13616.949999999999,176022.05,0.0
7240,124,2023-10-24,6,21489.0,725.63,5.0,3628.15,17860.85,0.0
7241,125,2024-06-06,6,20412.0,646.27,5.0,3231.35,17180.65,0.0
7242,57,2023-09-30,6,677105.85,22497.79,5.0,112488.95000000001,564616.8999999999,0.0
7243,110,2023-02-05,13,32442.0,476.03,5.0,2380.1499999999996,30061.85,0.0
7244,119,2024-10-14,9,29302.0,669.88,5.0,3349.4,25952.6,0.0
7245,17,2023-05-20,15,200052.9,2706.74,5.0,13533.699999999999,186519.19999999998,0.0
7246,85,2024-02-27,12,462944.0,7885.27,5.0,39426.350000000006,423517.65,0.0
7247,88,2024-12-10,15,688794.65,9896.1,5.0,49480.5,639314.15,0.0
7248,25,2024-02-21,3,34560.05,2478.48,5.0,12392.4,22167.65,0.0
7249,111,2024-01-11,2,8141.5,821.82,5.0,4109.1,4032.3999999999996,0.0
7250,71,2024-02-05,8,1041392.0,27484.92,5.0,137424.59999999998,903967.4,0.0
7251,104,2024-04-30,5,18565.0,742.54,5.0,3712.7,14852.3,0.0
7252,66,2024-12-03,14,167202.85,2297.7,5.0,11488.5,155714.35,0.0
7253,64,2024-11-16,14,1561078.0,21352.22,5.0,106761.1,1454316.9,0.0
7254,36,2024-10-30,13,293818.0,4476.41,5.0,22382.05,271435.95,0.0
7256,73,2023-09-28,2,286320.0,27541.35,5.0,137706.75,148613.25,0.0
7257,20,2024-01-10,12,351500.95,5689.04,5.0,28445.2,323055.75,0.0
7258,35,2023-09-12,5,55028.0,2106.85,5.0,10534.25,44493.75,0.0
7259,74,2023-07-05,15,1298378.0,17160.36,5.0,85801.8,1212576.2,0.0
7260,112,2024-04-02,2,4362.0,435.58,5.0,2177.9,2184.1,0.0
7261,94,2023-06-02,13,529761.0,8022.13,5.0,40110.65,489650.35,0.0
7262,103,2024-09-08,13,22096.05,325.52,5.0,1627.6,20468.45,0.0
7263,103,2023-05-20,4,6799.15,341.7,5.0,1708.5,5090.65,0.0
7264,108,2024-09-29,8,25425.8,688.83,5.0,3444.15,21981.649999999998,0.0
7265,89,2024-06-16,8,597952.8,14832.32,5.0,74161.6,523791.20000000007,0.0
7266,100,2024-06-24,1,99370.0,19807.28,5.0,99036.4,333.6000000000058,0.0
7267,24,2024-04-10,9,198635.5,4129.65,5.0,20648.25,177987.25,0.0
7268,142,2024-02-08,13,10743.0,169.88,5.0,849.4,9893.6,0.0
7269,6,2023-10-03,4,44916.95,2104.66,5.0,10523.3,34393.649999999994,0.0
7270,100,2024-04-22,14,1391182.85,19807.28,5.0,99036.4,1292146.4500000002,0.0
7271,141,2023-08-07,4,19127.0,942.08,5.0,4710.400000000001,14416.599999999999,0.0
7272,108,2024-12-04,14,44496.1,688.83,5.0,3444.15,41051.95,0.0
7273,51,2024-05-06,14,898226.0,12243.38,5.0,61216.899999999994,837009.1,0.0
7274,123,2024-02-02,11,30548.0,535.37,5.0,2676.85,27871.15,0.0
7275,69,2024-07-27,7,316855.0,8620.92,5.0,43104.6,273750.4,0.0
7276,78,2023-10-02,3,347020.75,25349.04,5.0,126745.20000000001,220275.55,0.0
7277,4,2024-05-19,1,3212.9,679.13,5.0,3395.65,-182.75,182.75
7278,105,2024-03-01,10,3095.0,62.64,5.0,313.2,2781.8,0.0
7279,33,2024-01-07,15,100737.0,1268.8,5.0,6344.0,94393.0,0.0
7280,48,2023-09-28,15,209992.75,3020.3,5.0,15101.5,194891.25,0.0
7281,50,2024-06-17,2,21424.4,2378.45,5.0,11892.25,9532.150000000001,0.0
7282,129,2024-06-08,2,6205.4,661.98,5.0,3309.9,2895.4999999999995,0.0
7283,84,2024-02-04,7,288768.65,8951.16,5.0,44755.8,244012.85000000003,0.0
7284,126,2024-07-08,11,29448.0,467.05,5.0,2335.25,27112.75,0.0
7285,30,2024-02-25,7,225735.0,6558.44,5.0,32792.2,192942.8,0.0
7286,106,2024-12-07,1,4385.0,918.37,5.0,4591.85,-206.85000000000036,206.85000000000036
7287,26,2024-07-01,7,120982.0,3378.85,5.0,16894.25,104087.75,0.0
7288,43,2024-09-25,7,245678.0,6219.32,5.0,31096.6,214581.4,0.0
7289,74,2023-04-21,11,952144.0,17160.36,5.0,85801.8,866342.2,0.0
7290,128,2024-04-11,6,26508.8,853.09,5.0,4265.45,22243.35,0.0
7291,125,2023-08-23,12,38783.75,646.27,5.0,3231.35,35552.4,0.0
7292,84,2023-08-09,4,165011.2,8663.64,5.0,43318.2,121693.00000000001,0.0
7293,50,2024-07-21,11,124036.0,2378.45,5.0,11892.25,112143.75,0.0
7294,140,2024-02-25,15,47019.0,586.81,5.0,2934.0499999999997,44084.95,0.0
7295,66,2023-05-20,12,143317.0,2360.29,5.0,11801.45,131515.55,0.0
7296,67,2024-04-25,1,81499.55,16720.73,5.0,83603.65,-2104.0999999999913,2104.0999999999913
7297,122,2023-12-08,14,18515.0,271.3,5.0,1356.5,17158.5,0.0
7298,2,2023-05-31,12,167978.0,2829.74,5.0,14148.699999999999,153829.3,0.0
7299,138,2024-09-23,7,29281.0,836.88,5.0,4184.4,25096.6,0.0
7300,132,2024-08-08,13,19303.05,314.46,5.0,1572.3,17730.75,0.0
7301,114,2023-10-03,6,4556.2,152.46,5.0,762.3000000000001,3793.8999999999996,0.0
7302,75,2024-05-02,13,404689.55,6193.58,5.0,30967.9,373721.64999999997,0.0
7303,110,2024-07-22,14,34937.0,476.03,5.0,2380.1499999999996,32556.85,0.0
7304,150,2023-12-27,14,21887.05,326.88,5.0,1634.4,20252.649999999998,0.0
7305,93,2023-03-10,1,100477.0,19409.47,5.0,97047.35,3429.649999999994,0.0
7307,117,2023-05-27,8,32824.0,823.4,5.0,4117.0,28707.0,0.0
7308,38,2023-08-29,11,276519.35,5606.65,5.0,28033.25,248486.09999999998,0.0
7309,22,2023-01-05,13,487242.65,7630.67,5.0,38153.35,449089.30000000005,0.0
7310,137,2024-02-01,9,28945.55,619.79,5.0,3098.95,25846.6,0.0
7311,26,2024-01-09,4,69133.0,3412.88,5.0,17064.4,52068.6,0.0
7312,148,2024-01-23,10,45463.2,979.78,5.0,4898.9,40564.299999999996,0.0
7313,112,2023-08-28,15,31078.3,398.23,5.0,1991.15,29087.149999999998,0.0
7314,140,2023-02-13,6,17866.65,586.81,5.0,2934.0499999999997,14932.600000000002,0.0
7315,30,2023-07-21,7,225735.0,5636.75,5.0,28183.75,197551.25,0.0
7316,139,2023-02-19,12,17099.0,246.89,5.0,1234.4499999999998,15864.55,0.0
7317,91,2023-02-06,7,896991.9,26303.31,5.0,131516.55000000002,765475.35,0.0
7318,51,2024-07-31,14,853314.7,12243.38,5.0,61216.899999999994,792097.7999999999,0.0
7319,104,2023-03-07,15,55695.0,742.54,5.0,3712.7,51982.3,0.0
7320,119,2023-03-11,8,24744.65,625.1,5.0,3125.5,21619.15,0.0
7321,150,2023-04-08,8,12506.75,321.31,5.0,1606.55,10900.2,0.0
7322,80,2024-04-28,11,1421462.0,24177.04,5.0,120885.20000000001,1300576.8,0.0
7323,85,2024-12-13,8,293198.5,7885.27,5.0,39426.350000000006,253772.15,0.0
7324,41,2024-03-27,4,40280.0,2005.71,5.0,10028.55,30251.45,0.0
7325,144,2023-09-01,1,2103.3,422.52,5.0,2112.6,-9.299999999999727,9.299999999999727
7326,39,2024-08-07,1,29633.0,5270.87,5.0,26354.35,3278.6500000000015,0.0
7327,132,2023-08-06,6,8909.1,276.61,5.0,1383.0500000000002,7526.05,0.0
7328,69,2024-04-03,5,215008.75,9219.51,5.0,46097.55,168911.2,0.0
7329,86,2023-04-08,12,1122278.0,17824.79,5.0,89123.95000000001,1033154.05,0.0
7330,30,2023-05-26,1,30635.6,5636.75,5.0,28183.75,2451.8499999999985,0.0
7331,126,2024-03-21,15,38148.2,467.05,5.0,2335.25,35812.95,0.0
7332,13,2023-05-07,9,69724.0,1356.5,5.0,6782.5,62941.5,0.0
7333,120,2023-09-09,1,3124.0,635.45,5.0,3177.25,-53.25,53.25
7334,30,2023-03-30,11,336990.65,5636.75,5.0,28183.75,308806.9,0.0
7335,139,2024-10-24,9,12182.8,246.89,5.0,1234.4499999999998,10948.349999999999,0.0
7336,31,2023-06-10,11,91114.0,2418.07,5.0,12090.35,79023.65,0.0
7337,136,2024-09-03,13,25656.0,390.62,5.0,1953.1,23702.9,0.0
7338,58,2024-10-18,12,1305895.0,19694.26,5.0,98471.29999999999,1207423.7,0.0
7339,119,2024-04-29,7,21651.45,669.88,5.0,3349.4,18302.05,0.0
7340,30,2024-06-06,10,306355.05,6558.44,5.0,32792.2,273562.85,0.0
7341,44,2023-09-01,9,92398.9,1963.02,5.0,9815.1,82583.79999999999,0.0
7342,13,2024-04-09,1,7359.65,1356.5,5.0,6782.5,577.1499999999996,0.0
7343,21,2023-03-08,7,61142.0,1674.22,5.0,8371.1,52770.9,0.0
7344,97,2023-10-12,2,257136.5,25607.88,5.0,128039.40000000001,129097.09999999999,0.0
7345,84,2023-04-30,5,217119.0,8663.64,5.0,43318.2,173800.8,0.0
7346,124,2024-10-13,11,41469.0,665.23,5.0,3326.15,38142.85,0.0
7347,54,2023-11-16,15,1823022.0,23191.9,5.0,115959.5,1707062.5,0.0
7348,104,2024-07-16,1,3713.0,742.54,5.0,3712.7,0.3000000000001819,0.0
7349,144,2023-08-21,11,23138.2,422.52,5.0,2112.6,21025.600000000002,0.0
7350,129,2023-02-21,14,45727.0,598.62,5.0,2993.1,42733.9,0.0
7351,113,2024-01-15,11,45927.75,815.5,5.0,4077.5,41850.25,0.0
7352,88,2023-05-08,7,338355.0,9351.41,5.0,46757.05,291597.95,0.0
7353,75,2023-11-26,1,32768.0,6193.58,5.0,30967.9,1800.0999999999985,0.0
7354,22,2023-03-13,8,315623.0,7630.67,5.0,38153.35,277469.65,0.0
7355,108,2024-06-02,14,46838.0,688.83,5.0,3444.15,43393.85,0.0
7356,134,2023-06-19,9,40335.1,899.33,5.0,4496.650000000001,35838.45,0.0
7357,56,2024-08-23,9,386899.0,8087.59,5.0,40437.95,346461.05,0.0
7358,15,2024-06-22,6,159029.05,5267.98,5.0,26339.899999999998,132689.15,0.0
7359,60,2024-11-23,7,723195.1,19786.24,5.0,98931.20000000001,624263.8999999999,0.0
7360,79,2023-02-28,7,463028.0,11724.63,5.0,58623.149999999994,404404.85,0.0
